"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MODEL1120",37.6618692872754,3.52344656038153,1.27719431369587,2.7587396237191,0.00580247470047084,0.0157160644546795
"MODEL1041",1485.02310094242,-1.09936609500627,0.398927738901559,-2.755802587289,0.00585483221027656,0.0158242068018727
"MODEL519",11339.9858139536,-3.72516389812217,1.35416874447662,-2.75088604231664,0.0059434315264103,0.0160296362989837
"MODEL455",2219.61775935553,-1.65075387503747,0.600494218491148,-2.74899212049917,0.00597788232389428,0.0160884655355548
"MODEL691",67.7704440628832,1.97820425394371,0.722371632128756,2.73848551903144,0.00617228785959479,0.016576629631359
"MODEL842",28.363816705309,7.18436405070819,2.62441260777428,2.73751315986899,0.00619056432076039,0.0165907123796378
"MODEL1166",25.3818495708606,7.02321721982414,2.56771362600464,2.73520269110082,0.00623418749180117,0.0166725224308044
"MODEL212",1429.49098203878,-4.0301902370651,1.47404649459293,-2.73409980746778,0.00625510808012491,0.0166934016477967
"MODEL12",111.149165900913,2.45991288158061,0.900095235523641,2.73294734212155,0.00627703668941647,0.0166985376201171
"MODEL238",7339.33323064974,-2.56068636324452,0.937080844023435,-2.73262054130783,0.00628326749413677,0.0166985376201171
"MODEL730",10885.731352255,-1.14249553681543,0.418564322654396,-2.72955785999652,0.00634193189696816,0.0168193318850843
"MODEL608",570.264719647704,1.71453958521651,0.629230146663188,2.72482110768011,0.00643363355313176,0.0170270592788705
"MODEL709",14.8472924555142,6.24906357779745,2.30361930955246,2.71271540045021,0.00667343938408299,0.0176250795351404
"MODEL1438",14.4549125507338,6.21373156173293,2.29151010458158,2.71163175292545,0.006695292732835,0.0176461856084865
"MODEL114",21.1868701026834,6.76066372957445,2.49509059860984,2.70958647086451,0.00673671422419171,0.0177186719161075
"MODEL145",1206.84355879431,-1.81579192048807,0.670645724422843,-2.70752776669192,0.00677864000598181,0.0177921829435358
"MODEL1202",199.901611162045,1.88164477223042,0.695812406753655,2.70424147940869,0.00684605176148179,0.0179321479266797
"MODEL160",201.508799705821,-1.68196768004098,0.622289504461762,-2.70287007571462,0.00687436111630275,0.017969325874853
"MODEL325",29.5885266073567,-2.75559269173527,1.02087800849657,-2.69923797829025,0.00694984591111639,0.0181294136164983
"MODEL577",1993.62800576881,3.19039726874187,1.18295146879795,2.69698069015779,0.00699713276949066,0.018215439704625
"MODEL1189",21.2180716152967,6.76728178280289,2.51114438563896,2.69489951334716,0.00704098616057157,0.0182560301122467
"MODEL37",561.287328277409,2.13720872811515,0.793262367778682,2.69420158440117,0.00705574769459967,0.0182560301122467
"MODEL948",1129.71529498899,-1.27285979423474,0.472337402752593,-2.69481050371413,0.007042867213129,0.0182560301122467
"MODEL407",142.927985659296,1.86175443204699,0.694946152269458,2.67899092032834,0.00738443962146077,0.0190633056946205
"MODEL478",22.86361966568,6.87317810124582,2.56616022220743,2.67839008716824,0.00739770071731542,0.0190633056946205
"MODEL161",372.304206814779,3.50908718730243,1.31904616240546,2.66032174408751,0.00780660379337644,0.0200763770282186
"MODEL454",19.143991180722,6.61629731297764,2.48774860172589,2.65955221857527,0.0078244599888249,0.0200817289632542
"MODEL1005",24.157993490479,6.95070486532292,2.61565567722542,2.65734703762536,0.0078758322063936,0.0201729062348874
"MODEL904",18.5366991994302,6.56774701692914,2.4749265131938,2.65371395147152,0.00796112829664143,0.0203504343807722
"MODEL1143",2204.42417004433,-1.15013113460208,0.43372893632928,-2.65172793020412,0.00800810416345184,0.0203886332001484
"MODEL367",89.5273939568997,-1.56356388064814,0.589627344833559,-2.65178318873509,0.00800679376977391,0.0203886332001484
"MODEL1093",267.071346909426,1.30387361894206,0.492055793661795,2.6498491344627,0.00805277209815142,0.0204614348921093
"MODEL480",343.802798445528,-2.43954526082797,0.92122082214696,-2.64816556701624,0.0080929878874402,0.0205226565352816
"MODEL711",91.0100507178426,3.3786365851789,1.27986346711047,2.63984141433992,0.00829448302363511,0.0209918029604125
"MODEL2",15.8058287581411,6.33897845016638,2.40435900879007,2.63645255429483,0.00837779152637918,0.0211605726450014
"MODEL586",13.3284925348962,6.09931648188724,2.3150504398179,2.63463654051831,0.00842274199018232,0.0212319812940636
"MODEL1115",1088.53699211498,-2.2793669266804,0.865952455302388,-2.63220793788783,0.00848319250434848,0.0213421028814933
"MODEL373",20.482185836638,6.71806471605158,2.56777591711493,2.61629711193794,0.00888891731189343,0.0223187213768054
"MODEL1197",119.460876616004,-1.49805790336011,0.57343223386126,-2.61244104342164,0.00898981962476928,0.0225276385478962
"MODEL1065",5207.85069461637,-1.23959460261114,0.477101762127267,-2.59817653383657,0.00937202980106163,0.0234392808187651
"MODEL1430",272.102484844803,-1.44067762012961,0.555345649705627,-2.59419988415013,0.00948113480722454,0.0236656560972487
"MODEL1146",42.2182660463871,7.75859204439437,2.99192446773137,2.5931777784074,0.00950936009347674,0.0236896583150605
"MODEL876",41.0766811328964,7.71895285197764,2.97872359611862,2.59136257625102,0.00955967136902344,0.0237684797905602
"MODEL738",31.5031358035756,7.33546125207776,2.83647555125816,2.58611827231298,0.00970636180539595,0.0240861570726492
"MODEL1051",1239.1367674111,1.59455657153895,0.617835581828119,2.58087526590943,0.00985501822323361,0.0243807425511405
"MODEL540",140.858861499182,-1.37603000497684,0.533224582697732,-2.58058245929908,0.00986337974378425,0.0243807425511405
"MODEL812",21.5728995568528,4.32507076448793,1.67679667971961,2.57936505767125,0.00989821224007805,0.0244194267085646
"MODEL723",20.9373508596558,6.75126869228112,2.61912621528363,2.57767978224371,0.00994661247505585,0.0244913688215592
"MODEL1265",18.4032174151563,-6.18596081041361,2.40286361464437,-2.57441195276876,0.01004106395602,0.0245341159616381
"MODEL1325",360.098833583936,1.19043592914132,0.462232003042635,2.57540784996558,0.0100121948387793,0.0245341159616381
"MODEL1339",16.8401194532829,6.43998401144582,2.49992738599225,2.57606842803944,0.00999308677199529,0.0245341159616381
"MODEL700",560.23469562769,1.53268103533193,0.595254933707014,2.57483130091337,0.0100288988474998,0.0245341159616381
"MODEL170",80.340030944886,-3.17392681834186,1.23525103961953,-2.56945893307604,0.0101857463760858,0.0248399523692667
"MODEL925",13.7551734302093,6.14056026495162,2.39113888640556,2.56804834711308,0.0102272890818783,0.0248935736161205
"MODEL484",14.3862726111549,6.20177867542982,2.41562310053401,2.56736188441766,0.0102475603771613,0.0248953136643631
"MODEL1209",14.448427913595,6.209167997532,2.41996395071636,2.56581012113587,0.0102935159222275,0.0249082322268339
"MODEL138",13.8671066180955,6.14679167431501,2.3962213719313,2.56520192429501,0.010311577677566,0.0249082322268339
"MODEL903",12.5944524238391,6.01635172993491,2.34526644703985,2.56531693340372,0.0103081600657313,0.0249082322268339
"MODEL166",362.906375458029,-1.42613827803916,0.556399530688348,-2.56315507001744,0.0103725709355228,0.0249850783855598
"MODEL666",37.5486734650523,7.58923220670898,2.96128405280296,2.56281804493747,0.0103826445137165,0.0249850783855598
"MODEL1317",13.0907150717886,6.07493839579068,2.37473332803438,2.55815603549011,0.0105228863849256,0.0252747818264345
"MODEL163",2007.64625386527,1.36957167856152,0.535644549038322,2.55686664042489,0.0105619700792464,0.0253208811880993
"MODEL305",41.3695966100768,-4.5571245348368,1.78297150559192,-2.55591551550001,0.0105908829427427,0.0253424698987058
"MODEL302",2287.30100219179,-1.89651480074476,0.746881770173137,-2.53924366142331,0.0111092421959214,0.0265329555636173
"MODEL857",683.473423243577,1.28509541788444,0.506833767162777,2.53553630626926,0.0112275289506902,0.026765251599679
"MODEL628",406.317256726065,1.36444579549623,0.541210106051303,2.52110184240886,0.0116987987436744,0.0278365809358833
"MODEL505",203.94889610966,3.54862445680154,1.40895390477601,2.51862352967871,0.0117814548989141,0.0279809553849209
"MODEL1168",19.4297008616742,6.63789077663746,2.64025555416381,2.51410919907703,0.0119333477779175,0.0282446290604572
"MODEL1172",45.7320506296356,7.87416769459857,3.13212005844136,2.51400570465903,0.0119368503020628,0.0282446290604572
"MODEL1345",12.0038590105416,5.94596802658397,2.37361917906777,2.50502190031984,0.0122443811551493,0.0289185477003804
"MODEL875",1567.05270641092,-1.49546149985724,0.599385159199529,-2.49499253844457,0.0125959778831631,0.0296938515653086
"MODEL36",12.6904074039537,-5.14030476986203,2.06418456893476,-2.49023505321267,0.0127658636567437,0.0300387142976613
"MODEL737",3311.33164247358,1.40337032856853,0.564085422997571,2.48786845281511,0.0128511257803233,0.0301835481888406
"MODEL566",6300.55513820559,-1.18351850640296,0.477886038492124,-2.47657058602783,0.013265139218727,0.031041401149705
"MODEL722",24.1793137197662,3.47314814702246,1.4020886588714,2.4771244849938,0.0132445698265519,0.031041401149705
"MODEL572",5959.95402561953,-1.08127657539891,0.438859465481806,-2.46383332352607,0.0137460016955506,0.0321076333182309
"MODEL1355",16.3580419314152,6.39362852053603,2.59682044089489,2.46209881124192,0.0138126606845683,0.0322042436839844
"MODEL885",11.4234795280997,5.87123001460432,2.39706450258036,2.44934168783699,0.0143117608860168,0.0333068950784266
"MODEL1431",11.3270232351269,5.85809050504305,2.40063845401103,2.44022188982903,0.0146782430416907,0.0340974514453873
"MODEL1360",230.764427205808,1.56933703872856,0.643816120943618,2.43755474222739,0.0147869751213151,0.0342874669024301
"MODEL313",1594.47727205834,-1.05295091194601,0.432839064959997,-2.43266146054383,0.0149883073235541,0.0346911185870626
"MODEL245",43.2707666492099,-2.14393444097888,0.882345765073668,-2.4298121279019,0.0151066511556654,0.0349015733596407
"MODEL778",595.449236131583,2.56458318705022,1.05852153003618,2.42279737754843,0.0154015144072035,0.0355183475369023
"MODEL156",12.3693643749858,5.99176350520568,2.4765280407113,2.41942082088631,0.0155452446245805,0.0357849844612858
"MODEL1086",218.835428356461,4.49985427123516,1.86276637671701,2.41568364529202,0.0157057002589745,0.0360890910282935
"MODEL453",710.692818732957,2.32028819091153,0.962838199714023,2.40984226799549,0.0159594186223219,0.0366060178490373
"MODEL83",14.9122352386134,6.25443446916669,2.59798297102843,2.40741934759135,0.0160657103548957,0.0367835418737089
"MODEL279",1484.29941152588,1.79321193977137,0.746285432036878,2.40284998579841,0.0162678593954882,0.0371795063024354
"MODEL883",12.5517831700524,6.00688927660948,2.50137845837544,2.40143160124228,0.0163310618234636,0.0372570639807692
"MODEL983",10.9185745781494,5.81638403737673,2.4288264462769,2.39473019831966,0.0166325991197466,0.0378770996054336
"MODEL1376",11.3007405520743,5.86346281347002,2.4513138983629,2.39196735162555,0.0167583330248933,0.0380273760083585
"MODEL868",11.3007405520743,5.86346281347002,2.4513138983629,2.39196735162555,0.0167583330248933,0.0380273760083585
"MODEL1346",182.131934263693,-1.17962907492138,0.493581602270741,-2.38993728594106,0.0168512500034097,0.0381701801678658
"MODEL1236",19.864120204444,6.66900890062513,2.79333613681225,2.38747095730333,0.016964743109083,0.0383439747711438
"MODEL159",66.28651333707,2.56645078209543,1.07519521004338,2.38696262606293,0.0169882182018265,0.0383439747711438
"MODEL867",15.6843114551966,6.33583157330113,2.66054991056699,2.38139925439358,0.0172470076861348,0.0388591872291143
"MODEL520",1248.00418454823,1.27546889981844,0.536554830155523,2.37714549964771,0.0174472045057807,0.0392407974131781
"MODEL73",324.923124452482,2.91325690535824,1.22637988753781,2.37549305477209,0.017525522213952,0.0393474246531939
"MODEL1106",18.0488048147347,6.53179741295475,2.75567846996262,2.37030462158503,0.0177734348556975,0.0398337721325756
"MODEL731",188.010070435143,1.68642217141096,0.711719267692302,2.36950473025559,0.0178119272458811,0.0398437185343796
"MODEL824",14.2885245493506,6.19367572142057,2.6145649445896,2.36891255435721,0.0178404709855431,0.0398437185343796
"MODEL365",28.2574205202274,7.17864812480302,3.04244636689423,2.35949865966942,0.0182996469737336,0.0407976367733149
"MODEL382",566.256681186133,-1.10833718305082,0.469966947144358,-2.35833006934928,0.018357362363845,0.040854759246809
"MODEL503",259.255717037714,2.09945244812968,0.894791501200214,2.34630351910318,0.0189606600939098,0.0421237701562777
"MODEL143",60.8838629692834,-2.08160504505081,0.887594816908039,-2.34521991949225,0.019015859577442,0.0421728035576369
"MODEL43",2535.58793389469,-1.05935072881373,0.452980551366934,-2.33862298418107,0.0193549542062322,0.0427977629735361
"MODEL684",76.0518434017994,-1.64778648197344,0.704654702039602,-2.33843111697683,0.0193648951082143,0.0427977629735361
"MODEL603",4687.06664011993,-1.01947029410323,0.440239503305797,-2.3157174366406,0.0205737017312334,0.0453905065924785
"MODEL704",119.394414072899,1.62616925602808,0.702910145545762,2.3134809852054,0.0206962090177327,0.0455817890650065
"MODEL872",5452.12744975864,0.989996596906569,0.428428274958025,2.31076391259089,0.0208458988262724,0.0457531538031806
"MODEL919",638.334132261839,-1.338344146998,0.579036684410244,-2.31132876902458,0.0208147021141184,0.0457531538031806
"MODEL1285",9.36142655474512,5.58808510985912,2.41976498269156,2.30935035006721,0.0209241477787744,0.0458458521899824
"MODEL1437",22.3487050671527,4.38174223633811,1.89928853370073,2.30704401073825,0.0210523667269423,0.0460475306587586
"MODEL1152",83.2850125389524,1.42807717633031,0.619192277340428,2.30635495401239,0.0210908068228918,0.0460524821364343
"MODEL1327",3751.56045358305,-0.898157782352174,0.389678709733423,-2.30486747137558,0.0211739968918986,0.0461549624030598
"MODEL219",376.50525867372,4.45205158735993,1.93359121333392,2.30247818497461,0.0213082202743904,0.0463681442893999
"MODEL475",26.3958781406598,-3.28057119827293,1.42570384122418,-2.30101869926652,0.0213905741469665,0.0464679196059529
"MODEL154",312.873079542156,-1.58431036249317,0.688968196598506,-2.29954063237613,0.0214742588436404,0.0465702410697686
"MODEL674",345.541612012675,3.99829865613471,1.7399351927156,2.29795837964193,0.0215641580703953,0.0466856687476416
"MODEL481",1447.06249725165,-1.46980465480128,0.640793876136111,-2.29372456500986,0.0218063248048119,0.0471297987716901
"MODEL1138",10.2813027573253,5.71809976502173,2.49427641240112,2.29248840930072,0.0218774756245772,0.0472034346950623
"MODEL78",1934.11204259976,0.93416868260255,0.408054053121565,2.28932582694932,0.022060428183528,0.0475176397252641
"MODEL108",14.5142803725148,6.22295641512251,2.72077827470719,2.2871971865448,0.0221843161712641,0.047703774469627
"MODEL459",9.43285397498316,5.59806700975752,2.4528971095588,2.28222659154441,0.0224759659264755,0.048249417579095
"MODEL947",6865.69788090003,-1.78457706741633,0.782564236756303,-2.28042246705948,0.0225826443708192,0.0483968119260148
"MODEL650",341.104535473245,-1.72745183279407,0.759819540907338,-2.27350277242309,0.0229958992444256,0.0491996298120232
"MODEL524",16.488207357637,6.40421464246995,2.82359522907639,2.2681064823037,0.0233227173762258,0.0498151329193549
"MODEL1248",931.329972170756,-1.58415190289415,0.698993135176621,-2.26633399267056,0.0234309416622725,0.0499624601944269
"MODEL263",389.882157899531,1.63573017903493,0.723110683865841,2.26207441755681,0.0236928058813365,0.0503944652426126
"MODEL443",16.0874971481162,6.37028087670707,2.81732169749938,2.26111234736212,0.0237523009784506,0.0503944652426126
"MODEL448",118.253756896669,4.78539482600552,2.11583418492339,2.2617059787125,0.0237155751047963,0.0503944652426126
"MODEL654",9.70339875828217,5.63316158108167,2.49635187526741,2.25655751374323,0.0240357376886251,0.0509109718429613
"MODEL340",1812.85402476854,1.02471504741022,0.454431271989145,2.25493954877889,0.0241371234660113,0.051040794306034
"MODEL1131",30.1775085414299,2.1441872926684,0.951366304855916,2.25379780818824,0.0242088907710442,0.0510622663407681
"MODEL1400",9.6560963562349,5.63888927755037,2.5022781135883,2.25350221741105,0.0242275010760596,0.0510622663407681
"MODEL298",9.93159210633154,5.67804295367733,2.52960799747017,2.24463353980374,0.0247916677698311,0.0521649472247852
"MODEL725",9.72999925987175,5.65109797072785,2.51988240752452,2.24260384288304,0.0249223722220474,0.0523534320770071
"MODEL218",11.7382651940402,5.91883301185834,2.64800046568184,2.23520844824862,0.0254036671153285,0.0531889280227191
"MODEL370",15.3701556050534,6.30542583928139,2.82047274595869,2.23559183414061,0.0253785199844657,0.0531889280227191
"MODEL1397",9.41430973938728,5.60061545334379,2.51011566563007,2.23121807892385,0.0256666869958347,0.0536513834904723
"MODEL235",479.308642383797,0.974117850906525,0.438655879401507,2.2206880077285,0.0263721002518388,0.0550355469190014
"MODEL783",26913.0614375498,-0.884370212849731,0.399231970866147,-2.21517883683279,0.0267477918875172,0.0557282145217831
"MODEL237",10.344049917049,5.73023228357016,2.59044336083896,2.21206623167176,0.0269620889482155,0.056082907240324
"MODEL1187",10.9890601853299,5.82221400560955,2.63623015351537,2.20853782354539,0.0272068041832975,0.0564996112974515
"MODEL1352",45.1776630067453,2.13702646953285,0.968076835838815,2.20749675069042,0.0272793737544607,0.056558050145649
"MODEL734",895.918581673348,-0.903602281614802,0.409783760555931,-2.20507098765684,0.0274491135664406,0.0568174334472828
"MODEL1183",142.659471185945,-1.99918950263566,0.909708201466513,-2.1976162239857,0.0279764660864286,0.0578150021558824
"MODEL999",9.57908815340197,5.61166636438319,2.55807778788829,2.19370434744115,0.0282566710956411,0.0582994202670197
"MODEL1001",183.701425987019,1.6501547390411,0.753240424173227,2.19074107825844,0.0284705346510059,0.0586456158749686
"MODEL71",9.72163099661775,5.64245813774257,2.57649682559303,2.18997286613922,0.0285262047288117,0.0586653612597372
"MODEL277",163.58710983164,3.64807863645305,1.6679930209453,2.18710665491009,0.0287347389400089,0.0589989075332762
"MODEL359",13.0916768100309,-2.82889794921893,1.29389510534259,-2.18634256945419,0.028790551900583,0.0590183133163319
"MODEL756",9.32708760569883,5.57305068803605,2.55575148679115,2.1805917816498,0.0292136235376327,0.0597588824824917
"MODEL92",11.0323534336371,5.8180448777646,2.66863375668043,2.18015861607094,0.0292457060381715,0.0597588824824917
"MODEL800",59.4286280912095,-1.61709957101446,0.742630079384519,-2.17753039622996,0.0294410164335777,0.0600615607691418
"MODEL772",10.852098124709,5.80777200938412,2.6727945315465,2.17292124061017,0.0297862455238413,0.0606686248829601
"MODEL440",7.76477493970062,-7.55872878669729,3.47964618399997,-2.17226935929684,0.0298353517609359,0.0606715699547466
"MODEL1246",10.2188354576249,5.7171962587898,2.6343287486502,2.17026681340331,0.029986639157051,0.0607850185460604
"MODEL17",8.84135670714176,5.5145286050415,2.54068531749922,2.17048863433013,0.0299698487226519,0.0607850185460604
"MODEL116",9.39761117139293,5.59312803780933,2.58398738225719,2.16453380392421,0.0304234051421606,0.0614745948348738
"MODEL1190",8.21056952345646,5.4029163853916,2.49576457227779,2.16483415359189,0.030400388266941,0.0614745948348738
"MODEL399",8.76340669125124,5.48299812127138,2.53438425652553,2.16344388470445,0.0305070553433578,0.0615459294011006
"MODEL1247",13.2913661051908,6.09339188651834,2.8213188460269,2.15976719366523,0.0307906965024561,0.0620198681133333
"MODEL733",1467.43930104898,-0.934272562053188,0.433223779497823,-2.15655881848444,0.0310400561817919,0.0624233673292593
"MODEL1184",7.8914627065156,5.33633021375018,2.47662159903816,2.1546812867265,0.031186783161045,0.0626195188706787
"MODEL1105",120.018191727358,-1.34637905054593,0.62747025564488,-2.14572569525578,0.0318948698944294,0.0639404242135569
"MODEL403",407.450912858143,1.10332187099851,0.514794008067705,2.14322982340036,0.0320946486514836,0.0642397605870105
"MODEL1315",4379.35273319694,1.05742830848378,0.494156790573568,2.13986396353357,0.0323657621464058,0.0646807146191124
"MODEL610",6.83213870362523,-3.36940768465219,1.57812443815136,-2.1350709761514,0.032755212983834,0.0653478627979354
"MODEL836",24.302140760965,-1.97102494958163,0.923415028185937,-2.13449520466841,0.032802265772098,0.0653478627979354
"MODEL1331",278.548153392465,-1.46514268196732,0.686616010407767,-2.13386035245116,0.0328542137895849,0.0653490846158462
"MODEL264",535.589720366662,0.952533616584952,0.44682027068849,2.1318048420615,0.0330228934286427,0.0655821268871484
"MODEL871",245.960676621318,-1.17107953565737,0.549523717088137,-2.13108096928516,0.0330824722371143,0.0655981108377671
"MODEL1228",77.9750274851147,1.99760453053727,0.939387180533191,2.12649754215662,0.0334618536895606,0.0662471846762217
"MODEL477",21.0398051682136,2.65271652377084,1.25154104348664,2.11956015152383,0.034043155989634,0.0671890505035723
"MODEL894",478.508711855306,0.971116858373783,0.458122042566342,2.11977763159727,0.0340248025357512,0.0671890505035723
"MODEL543",563.239595178332,-1.18074615632104,0.558023125039486,-2.11594484769334,0.0343494985330036,0.0676887176973894
"MODEL938",8.67500666427219,5.48814910449628,2.60153646836898,2.10957992371987,0.0348945551160803,0.0686565203443126
"MODEL995",382.37223257295,-0.99248909383721,0.472260261460733,-2.10157232109129,0.0355907566056314,0.0699182610477914
"MODEL924",465.07733861556,1.0107855994498,0.48198294117444,2.09713978048027,0.0359812034049784,0.0705763820254815
"MODEL1031",18.8948917876248,-2.04736913239027,0.977995516285788,-2.09343406825189,0.0363104238898527,0.0711125686335116
"MODEL387",912.011494079161,-1.02617734452312,0.490782480637438,-2.09090052112354,0.0365369823883123,0.071446357266239
"MODEL1057",425.968505751496,-1.09969938071094,0.527108541523488,-2.08628639849492,0.036952687991733,0.0721484230268038
"MODEL181",59.5332182475887,2.40211795939451,1.15334136643379,2.08274672989665,0.0372743155182222,0.0726649366840687
"MODEL284",559.201645420422,-1.25465173002618,0.602743967857354,-2.08156663016676,0.0373820721043792,0.0727635746007258
"MODEL18",27.3687516515371,7.13535605517288,3.43105468028207,2.0796392713235,0.0375586320957311,0.0729956315387262
"MODEL1289",2014.40980567947,3.49409070875312,1.68482722147191,2.0738569891461,0.0380925945832883,0.0739205379642165
"MODEL757",7.33799572292354,5.22964950604934,2.52372525786094,2.07219446322849,0.0382473095590909,0.0741078007134288
"MODEL1162",835.303301224893,1.24968427748477,0.605542155576312,2.06374447423138,0.0390419501707412,0.0755241935012777
"MODEL606",96.1266251509954,-1.17749680528126,0.570723574374881,-2.06316482821124,0.0390969705556496,0.0755241935012777
"MODEL664",26.7361567587639,7.10221031054526,3.44770391224842,2.05998267000647,0.0394001975809732,0.0759946235160285
"MODEL1195",270.96254104928,0.949687477352521,0.462468584027493,2.05351781753907,0.0400223835045987,0.077077903481625
"MODEL1099",118.848969106716,1.22496339464072,0.598834760336409,2.04557830602982,0.0407978776666375,0.0784527164193799
"MODEL1079",1448.94463043333,1.35247928270839,0.662126892892241,2.04262853121796,0.0410892245272177,0.0788937900801631
"MODEL1305",7.05322785502897,5.1780362771172,2.54940971291346,2.03107262472918,0.0422476279753989,0.0809958289347633
"MODEL571",3310.63251725542,-0.878495750548485,0.433079089773125,-2.02848803207908,0.0425104635427221,0.0813771730674965
"MODEL65",11.7002290885142,5.90345647027555,2.93007041602913,2.01478313899227,0.04392737647579,0.0839632886691903
"MODEL945",8.47769701029909,5.43973128297023,2.70458391121869,2.01130061463653,0.0442937136279993,0.0845365778837229
"MODEL994",6.59374168101084,5.07584729256939,2.53226049021951,2.00447280687517,0.0450194370229579,0.0857930289374633
"MODEL1324",846.11071682008,0.882618103820051,0.441008218224731,2.00136429967906,0.045353145030955,0.0862997812024002
"MODEL980",250.908045161585,-1.13172596901602,0.566169672919263,-1.9989166201373,0.0456173761564829,0.0866730146973175
"MODEL1035",200.224805511108,1.17349798066068,0.587950416757184,1.99591317093209,0.0459433748197298,0.0871623191438391
"MODEL363",321.512927527883,2.78604906430076,1.396333552745,1.99526041526666,0.0460144848402722,0.0871673202405751
"MODEL261",607.489705559811,2.93250563408629,1.4706169423091,1.99406490549593,0.0461449618734334,0.0872846009879358
"MODEL613",10.9828875454514,5.81270441349398,2.92059698158878,1.99024529921,0.0465639204723832,0.087946395788344
"MODEL656",6.65342150005214,5.0882492231228,2.56318829902093,1.98512501990837,0.0471305637647389,0.0888847521074261
"MODEL1095",231.312139792849,-1.04572911744024,0.527901913595714,-1.98091556500986,0.047600743253466,0.0889550006791843
"MODEL1103",6.70041190483911,5.09722090495756,2.57031948147183,1.98310791389978,0.0473553768134548,0.0889550006791843
"MODEL1113",161.00901538242,2.14284838520136,1.08161712864076,1.98115241378825,0.0475741838811339,0.0889550006791843
"MODEL1116",79.0163381772435,3.59815008811603,1.81686707471113,1.98041460390717,0.0476569603010241,0.0889550006791843
"MODEL545",6.74834412268366,5.10707566737418,2.57811860395412,1.98093123393987,0.047598985810905,0.0889550006791843
"MODEL826",104.052208144995,1.78513332013577,0.900830641823173,1.98165252962852,0.0475181436104008,0.0889550006791843
"MODEL859",58.5821030973719,1.54326387131779,0.778504432965778,1.9823443592204,0.0474407124367628,0.0889550006791843
"MODEL1081",79.0858143642327,-2.69403626659534,1.36326798322498,-1.97616044662199,0.0481366080828551,0.0897187439084547
"MODEL1072",1686.45316776887,-1.26937262385564,0.64639750030397,-1.96376474732454,0.0495573800393116,0.0922317906287188
"MODEL374",7.15805241125571,5.21074847734751,2.65535528565465,1.96235453142492,0.0497212225067667,0.0924016295636701
"MODEL366",9.1864342098749,5.57034095703669,2.84388210151864,1.95871022714413,0.0501467320485435,0.0930565450405188
"MODEL818",8.15953200641582,5.37918362843331,2.75080188524152,1.95549656167297,0.0505244887997138,0.0936210687656996
"MODEL565",304.964197301124,3.42523449093332,1.76154414142184,1.94444999156741,0.0518412103697929,0.0959213093034103
"MODEL129",1155.90268705273,1.14478171647658,0.59032377807355,1.93924378281429,0.0524716606491385,0.0969469143778713
"MODEL1102",6.08046846780661,4.96560834577719,2.56788375230676,1.93373564567186,0.0531456387879382,0.0979087345229665
"MODEL917",1277.83127639566,-0.84500881028822,0.436983365192693,-1.93373221407548,0.053146060923307,0.0979087345229665
"MODEL1188",7.70747228259411,5.30058628008357,2.74569960264,1.93050480649341,0.053544320243913,0.0984998839169094
"MODEL450",6.68618882024356,5.09155701486502,2.6464035603823,1.92395335733659,0.0543604301900554,0.0998568941297842
"MODEL1254",996.699547167936,-0.786511094289901,0.409466083710285,-1.92082110235629,0.0547542651285459,0.100290905767826
"MODEL797",163.05980008594,-1.58655195756526,0.82583382287974,-1.92115158474963,0.0547125998647728,0.100290905767826
"MODEL1446",6.53500367502713,5.06543123998113,2.64202347732928,1.91725443904896,0.0552056150314086,0.100972338987045
"MODEL1157",46.7961991438256,2.81570231031653,1.46925776189507,1.91641139039129,0.0553127521173048,0.101023146980386
"MODEL532",74.4872130641682,2.74344596099081,1.43365779023729,1.91359889345472,0.055671426561705,0.101532558757952
"MODEL1211",73.9915584248515,-1.17323406750731,0.613589645738377,-1.91208257123614,0.0558656039584163,0.10174093539208
"MODEL1127",6.03347806301965,4.9558993958811,2.59737865392223,1.90803885617422,0.0563861943858789,0.102542322076034
"MODEL972",498.826970868284,2.81288291486346,1.47573091633788,1.90609472480512,0.0566379170016942,0.10285316454088
"MODEL224",14405.9363656946,-0.953937675165119,0.502229908744246,-1.89940435357644,0.0575113315271348,0.104290491501485
"MODEL1373",5.99729344637183,4.94756849287009,2.60654803009276,1.89813056799649,0.057678884307083,0.104445547258772
"MODEL573",4120.95988233022,1.11736318285349,0.589186598891565,1.89645043684902,0.0579005079101322,0.104697935468179
"MODEL487",9.84252430504156,5.66014188236678,2.99295901499875,1.89115248621911,0.0586039918416887,0.10581969023329
"MODEL1029",7925.51254608614,1.1897598224073,0.629492047801218,1.89003153663826,0.0587537424277252,0.105939821686252
"MODEL518",255.351567829046,-0.913792852954899,0.483812407377802,-1.88873381298246,0.0589275054372034,0.10610284925256
"MODEL208",6.06376989981226,4.95241083916512,2.62654677977574,1.88552165805627,0.059359443200253,0.106579084899749
"MODEL25",945.443551081126,0.879085473583643,0.466221976198806,1.88555134348447,0.0593554394119365,0.106579084899749
"MODEL27",6.53315800742561,5.07974840766661,2.70218440959752,1.87986741009405,0.0601261504727577,0.107803647256085
"MODEL1032",796.286864832773,1.21103681899316,0.644761565077776,1.87827079743358,0.0603441293456246,0.1078905571025
"MODEL229",5.64789479263836,4.85918147049581,2.58666604218479,1.87854999108875,0.0603059650084967,0.1078905571025
