"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MODEL97",24.8174467737264,7.03307589134071,2.93330463359545,2.39766296714979,0.0165000393595421,0.0414077420870036
"MODEL163",1002.84655418087,1.31345908272545,0.548641186908001,2.39402202034405,0.0166647482600412,0.0417324839901879
"MODEL1258",212.016085846705,-1.29130925892461,0.540058638005218,-2.3910538005544,0.0168000908422173,0.0418938974166684
"MODEL811",13.6181975178176,6.16295653065669,2.57706678324349,2.39146170783359,0.016781434395623,0.0418938974166684
"MODEL872",2712.68633929077,1.1015140658895,0.465380003822188,2.36691318243739,0.017937139921425,0.0446351566044724
"MODEL991",10.7088043638345,5.82326740273147,2.47658513479729,2.3513293853345,0.0187064662500899,0.046451771234467
"MODEL1146",24.0221705554364,6.98579292166153,2.97783334305555,2.34593145984906,0.0189795972924217,0.047031203353548
"MODEL1166",14.9934652094344,6.30388592403894,2.6900016028943,2.34345061997595,0.0191062912258423,0.0472461008973758
"MODEL566",3095.78948078566,-1.13632322845324,0.485922496488744,-2.3384865624956,0.019362021941891,0.0477785176102613
"MODEL84",37.3106987313178,2.28174955993578,0.976172215283332,2.33744571317624,0.0194160205532255,0.0478119506123177
"MODEL535",14.347169346874,6.24219484331598,2.67225425471825,2.33592848895066,0.0194949688800789,0.0479065555431461
"MODEL1143",1089.59401279605,-1.10423511953727,0.472931575428242,-2.33487290109015,0.0195500613891548,0.0479422667261017
"MODEL1195",128.561956086296,1.36425063007523,0.593093964200402,2.30022679781354,0.0214353743736805,0.052456754678448
"MODEL766",262.537117592069,10.4383020899924,4.5552714841878,2.2914774950792,0.0219358120255589,0.0535705161450632
"MODEL914",6.93486505742917,-3.9870069615769,1.74327460416481,-2.28707912801095,0.0221912049149227,0.054082482906059
"MODEL37",292.873885351461,1.92313035587418,0.841180129297228,2.28622894062046,0.0222408685125671,0.0540919888515522
"MODEL1168",12.513690179834,6.04312629208241,2.64441567469001,2.28524068659924,0.0222987187044993,0.0541213254799141
"MODEL704",56.7985044587175,1.97103246110048,0.863510420978812,2.28258097784884,0.0224550625076705,0.0543891063198086
"MODEL1239",76.49347187857,1.7598955539258,0.774290460452707,2.27291390481143,0.0230313687036474,0.0556709157621907
"MODEL452",6.8562265257085,-7.37941138165008,3.25063114907414,-2.2701472554805,0.0231986499699346,0.0559216874422138
"MODEL506",120.781071153602,1.59542174243751,0.702941980831431,2.26963502812915,0.0232297364924932,0.0559216874422138
"MODEL236",10.6959493247095,5.83004586286541,2.57301460337262,2.26584250832606,0.0234610276878083,0.0563636884694907
"MODEL1248",462.315256234931,-1.64367310310513,0.728165160616213,-2.25728061709814,0.0239905457343872,0.0575189149250419
"MODEL890",197.525008240854,-1.22069900389149,0.540975666223785,-2.25647673288602,0.0240407908492117,0.0575227019914336
"MODEL780",23.4100792243589,-2.33694407839553,1.03938968221003,-2.2483810628431,0.0245519016695837,0.0586269651988847
"MODEL557",45.8350253286488,1.89402490479563,0.842888228650224,2.24706531710457,0.0246358530692244,0.0587088272738372
"MODEL275",134.245285726827,-1.30624007589335,0.582104890316127,-2.24399433439558,0.0248327658762207,0.0590590126070279
"MODEL43",1290.32791438921,-1.08618723311217,0.485386967412891,-2.23777584903349,0.0252356761030958,0.0598967252085526
"MODEL904",10.1697855979015,5.74181762164653,2.57487695145422,2.22993864557438,0.0257515163437309,0.0609985818001801
"MODEL1086",113.359762672179,3.94526441319001,1.77154507360663,2.22701892939026,0.0259460087064968,0.0613363645821584
"MODEL1377",10.9965043849207,5.86200442944983,2.63545082287891,2.22428905846412,0.026129002389269,0.0614005582984413
"MODEL78",974.734794687446,1.03008181646653,0.462950980539904,2.22503431198099,0.0260789348247573,0.0614005582984413
"MODEL948",560.806839995394,-1.18734329960863,0.533625361302635,-2.22505035500975,0.0260778579357188,0.0614005582984413
"MODEL573",2001.85567491248,1.3603254319286,0.613081725245824,2.21883213267067,0.0264981470711097,0.0621444639643883
"MODEL488",24.6496429922106,2.93344933928426,1.32513981741726,2.21369043532452,0.0268500813476638,0.0628451408969081
"MODEL347",8.59164657277618,5.50760878200163,2.49288082097007,2.20933497328541,0.0271513503254585,0.0632995978001814
"MODEL373",10.6345836429858,5.81485981635936,2.63178326441426,2.20947518550831,0.0271416065331027,0.0632995978001814
"MODEL1289",1009.96185872048,3.61560416041649,1.63851527046038,2.20663439981283,0.0273396116578733,0.0636130334244217
"MODEL738",14.5633714022796,6.26204943288082,2.84449728735821,2.20146085591687,0.0277034149016964,0.0643328809701477
"MODEL505",102.779056869393,2.99800258409526,1.3638764018704,2.1981482926047,0.0279385400464823,0.0647516751665531
"MODEL520",612.880082918836,1.27854463865203,0.582112436360259,2.19638777457894,0.0280641999543182,0.0649156249432567
"MODEL403",199.327954713914,1.26000306969807,0.574368765672071,2.19371794743006,0.0282556927641067,0.0651037599360119
"MODEL666",16.1714967716596,6.41378108953542,2.92339564416788,2.19394904768734,0.0282390727509864,0.0651037599360119
"MODEL1189",10.3014770659266,5.76825499298599,2.63631859703101,2.18799616991745,0.0286698813100187,0.0659295714172025
"MODEL876",18.4940910688198,6.60789885056105,3.03781631364473,2.17521343238591,0.0296141260557739,0.0679687320348054
"MODEL382",286.344509623089,-1.19714372771136,0.551500109363658,-2.17070442486888,0.0299535225057176,0.0686144643444926
"MODEL733",719.379500814625,-1.03568667377987,0.477530922294762,-2.16883687616061,0.0300950705007413,0.0688053642782906
"MODEL1315",2191.94318354679,1.1421607380346,0.526819418224758,2.16803082521783,0.0301563412778569,0.0688123463135653
"MODEL1053",399.663638059385,-1.12100987754056,0.517656127541473,-2.16554932492467,0.0303456423257563,0.0691108848343813
"MODEL1050",127.894590132959,-1.23541661179152,0.571770588241096,-2.16068583659044,0.0307196157223908,0.0698280495843575
"MODEL595",339.881837621457,-1.11593386348372,0.517723908277354,-2.15546132917991,0.0311257516128368,0.0706154288030193
"MODEL1209",9.10276848427586,5.5851651028538,2.60975961449136,2.14010710865504,0.0323461117387963,0.0731034494746791
"MODEL729",74.1879597482187,1.63266299562149,0.76269241623615,2.14065717826145,0.0323016941444582,0.0731034494746791
"MODEL154",151.73811423708,-1.63464806331136,0.764394078307972,-2.13848865356171,0.0324771040531964,0.0732594217383171
"MODEL1005",11.8669186345017,5.96518244085369,2.80115740226284,2.1295420371718,0.0332094407934762,0.0747686838435978
"MODEL650",178.344134453337,-1.55138108575549,0.729263381673737,-2.12732618247595,0.0333929907668544,0.0749393893740711
"MODEL925",8.32414788834352,5.4591131089309,2.56646231533875,2.12709653919479,0.0334120627750723,0.0749393893740711
"MODEL565",161.937310755491,3.44742741468259,1.62158189684878,2.12596565204753,0.0335061196145176,0.0750080177734088
"MODEL365",15.1995982121433,6.32387223687678,2.98375094403472,2.11943702926004,0.0340535502044996,0.0759458421541858
"MODEL842",10.3583456678105,5.77184486639574,2.72277630782765,2.11983806741758,0.0340197037727111,0.0759458421541858
"MODEL812",14.554869953359,3.78644073485459,1.78964712376776,2.11574711269502,0.0343663213192058,0.0764990429365372
"MODEL603",2337.60696444641,-1.02593906543858,0.486406180001564,-2.10922292441942,0.0349253440489806,0.0775972869659683
"MODEL486",67.5239454381083,1.5600186848465,0.740511378873448,2.10667753305801,0.0351455409580517,0.0779400176593192
"MODEL1172",17.9562444822658,6.56557517437214,3.12070845341392,2.10387329428024,0.0353895011072225,0.0781876454368916
"MODEL1376",7.96222714640865,5.39709658584813,2.56458642592089,2.10447054203297,0.0353374216283679,0.0781876454368916
"MODEL439",7.50401567098537,5.30883988580124,2.53223927351275,2.09650009828524,0.0360378512110482,0.0794715300960055
"MODEL146",7.0228440349056,-3.4214779885674,1.6334320430597,-2.09465585244574,0.0362015963709783,0.0796839607271813
"MODEL114",9.74906434683621,5.68013026042203,2.71337572626616,2.09338139404615,0.0363151219823021,0.0797852679982919
"MODEL253",7.6806380122116,5.3396979822146,2.55218994032278,2.09220242500418,0.036420411671619,0.0798681383967599
"MODEL481",707.646986062557,-1.41728069925234,0.679414718055884,-2.08603178822476,0.036975743686461,0.080935794513698
"MODEL166",176.064022184867,-1.41753365266244,0.680214121744885,-2.08395210764837,0.0371645238403239,0.0810488324340642
"MODEL241",43.8585993685684,1.97673648229839,0.948446059953131,2.08418439989732,0.0371433972028387,0.0810488324340642
"MODEL1427",20.2073257313987,2.63210560024547,1.26351167681944,2.08316681874369,0.0372360204760912,0.0810552047932594
"MODEL1399",160.008001862219,-1.83863782596605,0.883623113197486,-2.08079417401469,0.0374527496585959,0.0813771141479051
"MODEL1051",625.110585275561,1.38029590064707,0.664479996065362,2.07725726706647,0.037777820875254,0.0818833685984096
"MODEL572",2945.41175867727,-1.02678136696471,0.494416533431991,-2.07675370367837,0.0378242971698237,0.0818833685984096
"MODEL628",205.069153086834,1.19641325604421,0.57803299878171,2.06980096043968,0.0384709874086848,0.0829793925493895
"MODEL709",7.70945217708724,5.34149376106682,2.58052794364277,2.06992285211473,0.0384595695665116,0.0829793925493895
"MODEL748",20.6885306368763,-3.85874814352337,1.86544215449732,-2.06854344650701,0.0385889495859366,0.0830822193270984
"MODEL138",7.8352535720584,5.36336185343102,2.60143489064136,2.06169367249039,0.0392369093732494,0.0843236852348742
"MODEL1401",624.466761695976,3.47535972442912,1.68664397626115,2.06051767494708,0.0393490779147335,0.0844112705902269
"MODEL560",395.701526024873,1.09344564300232,0.5333286865995,2.05022844350286,0.0403421435913929,0.0863848074728738
"MODEL478",11.9838863874156,5.98517066013991,2.93124049415411,2.04185588732019,0.0411658286097753,0.0878303419074989
"MODEL658",81.4639041876443,-1.88482994972701,0.922911556186792,-2.04226497879666,0.0411252540179654,0.0878303419074989
"MODEL1162",431.231641967207,1.2570535801154,0.619337218440429,2.02967550259748,0.0423895345991107,0.0896405980116224
"MODEL1336",7.39369771899281,5.28549778041898,2.60231867880116,2.03107245222323,0.0422476454721032,0.0896405980116224
"MODEL1360",109.896926062454,1.48942354232439,0.733776459486242,2.02980556689869,0.0423763068836668,0.0896405980116224
"MODEL143",28.139667982119,-2.07015705555204,1.01996433542292,-2.02963670753612,0.0423934807855304,0.0896405980116224
"MODEL155",7.31871727027673,5.27242664308825,2.5950017700388,2.03176225309835,0.0421777302463002,0.0896405980116224
"MODEL261",324.500826392738,2.8079237529093,1.38875767517114,2.02189611845945,0.0431870848580333,0.091155596968206
"MODEL454",9.02522286296647,5.57063771109573,2.75719188225962,2.02040262302324,0.0433416415746063,0.0913187528363362
"MODEL1001",91.7876847412529,1.63451025282047,0.81011847319665,2.01761878897891,0.0436309785270708,0.0916018057175802
"MODEL1219",82.1421393222403,-1.30160594776637,0.644924461198242,-2.01823008131532,0.0435673046438095,0.0916018057175802
"MODEL711",46.0232201397267,2.82995033637845,1.40453861092249,2.01486118955446,0.0439191955009171,0.092043420358305
"MODEL867",7.71673524335543,5.35198757982198,2.66016635337154,2.01189958403871,0.0442305232698633,0.0925318203627938
"MODEL1197",58.3875988957119,-1.41262641057107,0.70447703729136,-2.00521285406615,0.0449402964809568,0.0938505838171217
"MODEL1331",135.018911585124,-1.5741682285002,0.787998475271607,-1.997679282257,0.045751441720964,0.0947078881159009
"MODEL518",135.210489306474,-1.12419633441468,0.56232976381865,-1.99917629609453,0.0455892823309503,0.0947078881159009
"MODEL723",10.8693099967353,5.84741823004508,2.92549065525098,1.99878205713955,0.0456319399970689,0.0947078881159009
"MODEL731",97.7323808893166,1.55720631507654,0.779429891962525,1.99787861760813,0.0457298213304678,0.0947078881159009
"MODEL919",294.584391010777,-1.21000143660465,0.605279769927574,-1.99907794167553,0.0455999213842564,0.0947078881159009
"MODEL1079",701.089627673384,1.25230244176594,0.630945431808123,1.98480308856056,0.047166383744406,0.0972961004989317
"MODEL972",252.337645630577,2.82776187069086,1.424284525793,1.9853911346235,0.0471009715498841,0.0972961004989317
"MODEL414",16.722960069974,2.9688476331439,1.49782519433544,1.98210555168365,0.0474674283318336,0.0977465161815807
"MODEL308",1736.7933216103,-2.41924685760136,1.22570452619503,-1.97376023821292,0.0484090120168655,0.0995120907894521
"MODEL1183",76.0118839672156,-2.00451245678498,1.01663032807907,-1.97172207184938,0.0486413425702644,0.0998160883993967
"MODEL1057",216.226781864719,-1.12899226275465,0.574187879977839,-1.96624189071742,0.0492706756522842,0.100583659103627
"MODEL1093",137.431595951245,1.29278909263589,0.657395983143691,1.9665302584505,0.0492373906112864,0.100583659103627
"MODEL36",7.38470055617299,-5.37220557407637,2.73108621092443,-1.96705821756464,0.0491764994676964,0.100583659103627
"MODEL1438",6.79635412670134,5.16260207286985,2.63078675500767,1.96237952887778,0.0497183142891201,0.101322495671966
"MODEL795",6.38687410771181,5.08106809851805,2.59348107986459,1.95916914064526,0.0500929818118125,0.101910334770331
"MODEL313",749.257327705652,-0.974498996016296,0.498420575840265,-1.95517409042239,0.0505625256155195,0.102512702019801
"MODEL983",6.46511622562831,5.10121080535626,2.60816901603258,1.95585898536436,0.0504817680462593,0.102512702019801
"MODEL456",62.4167447851319,1.43184157183085,0.74040344628662,1.93386670336562,0.0531295189159703,0.107532690682666
"MODEL361",351.934040603584,1.65978713194484,0.859718894707486,1.93061609109984,0.0535305464503823,0.108159155392054
"MODEL1327",1823.78174443956,-0.857184530889199,0.444384726174498,-1.92892437656061,0.0537402511205542,0.108397571372858
"MODEL664",15.5021192347027,6.35898930371475,3.3278500573558,1.91084009018345,0.056025133978334,0.112813813223834
"MODEL1016",22.2716594866467,-2.35304925668605,1.23316235589972,-1.9081423021296,0.0563728265284586,0.11315525560293
"MODEL609",7.20880682188761,-4.220714614924,2.21206925470182,-1.9080390932394,0.0563861637479916,0.11315525560293
"MODEL819",206.070261235623,1.18274746702049,0.622592262436089,1.89971436906815,0.05747061361718,0.11513604287374
"MODEL474",9.18620417863923,5.60797732634093,2.96094042071267,1.89398519710543,0.0582269747423146,0.116390153943096
"MODEL917",673.738610363097,-0.900781780279223,0.475727189930836,-1.89348391125213,0.0582935457989109,0.116390153943096
"MODEL999",6.78837456382604,5.15534687993071,2.72768635231948,1.8900072127233,0.058756995442047,0.117117653646711
"MODEL1345",6.35549477024286,5.06971774251076,2.70048919983762,1.87733309313572,0.0604724552709054,0.120334077660287
"MODEL83",7.26061325775347,5.25441829687533,2.8069234006456,1.87194930067091,0.061213617993071,0.121604195744218
"MODEL239",1496.38137226533,0.903989935173125,0.483889670747052,1.86817365573748,0.0617378695579942,0.122234776913818
"MODEL498",181.432955966102,-1.29569396674671,0.693517167271338,-1.86829400610897,0.0617211016457204,0.122234776913818
"MODEL81",466.920501323765,-1.16600440980056,0.624532065167067,-1.86700487426318,0.0619009071773407,0.122352629236817
"MODEL532",38.564422321213,3.17463888385945,1.70232179162565,1.86488764901952,0.0621971540240188,0.122732948341219
"MODEL903",5.95678030055706,4.97591518827798,2.66948199455033,1.86400028111677,0.0623216648599184,0.122773679774039
"MODEL1126",21.9415535679601,3.36600980583084,1.81587765648913,1.85365450904814,0.063788603828224,0.125246062666048
"MODEL1317",6.06244359013498,5.00734902112626,2.7011799009277,1.85376361619103,0.0637729858864694,0.125246062666048
"MODEL1346",87.5494353903635,-1.20812285229561,0.653455445930001,-1.84882207321144,0.0644835089613955,0.1257723656509
"MODEL18",13.7965309524552,6.18979632637011,3.34604497781723,1.84988437615324,0.06433021620963,0.1257723656509
"MODEL343",386.814123331384,1.84213838599199,0.996571649979261,1.84847560737888,0.0645335699281892,0.1257723656509
"MODEL359",6.50377467086437,-3.06727333505898,1.65895164880874,-1.84892268395015,0.064468977688028,0.1257723656509
"MODEL475",12.3420005738836,-3.94081884449742,2.13236878330481,-1.84809441750963,0.0645886852369682,0.1257723656509
"MODEL1106",8.94767724165708,5.55764824070299,3.01115942942697,1.84568382078681,0.0649381277695274,0.126244847078259
"MODEL1284",6.64056638747545,5.12280949990757,2.781096500921,1.84201069549765,0.0654735854168648,0.127076811104654
"MODEL218",6.94276930983772,5.2007845456026,2.83577738417837,1.83398900584344,0.0666556261480909,0.129073802315151
"MODEL399",5.94414607526713,4.96825977609073,2.70964035383037,1.83354952219676,0.0667208910444645,0.129073802315151
"MODEL503",128.033133824115,1.59926150070651,0.873008355311726,1.83189713016603,0.0669667482133975,0.129337739196464
"MODEL1072",812.260824461066,-1.23048141320936,0.672696528841325,-1.82917758670285,0.0673730089501706,0.129487636713986
"MODEL1339",6.37610855840809,5.08437136892511,2.7785095134942,1.82989165386413,0.0672661417167212,0.129487636713986
"MODEL783",13250.908069615,-0.808331435883975,0.441855231052764,-1.82940334090432,0.0673392075017208,0.129487636713986
"MODEL526",10.753413144291,-3.324791573548,1.81958078554281,-1.82722943656287,0.0676652796809543,0.129838247699493
"MODEL2",6.18283059482415,5.03352214362838,2.75694466611014,1.82576103376436,0.0678862651597688,0.130051159511907
"MODEL1341",5.66093917551967,-4.0572412643557,2.23945554356956,-1.81170877716496,0.0700312067080343,0.133943181761968
"MODEL484",5.38755437653411,4.82833367272288,2.66898103768808,1.80905506803648,0.0704424485950492,0.134295119740884
"MODEL606",51.210075080292,-1.32632215311419,0.732983462876531,-1.80948441579999,0.0703757791072892,0.134295119740884
"MODEL1285",5.62367372349782,4.89051452918944,2.70612792856697,1.80720005050878,0.0707310930760598,0.134545349083157
"MODEL571",1625.33197487475,-0.897368399000311,0.496675628232548,-1.80674941146932,0.0708013596698172,0.134545349083157
"MODEL284",274.604929890734,-1.21098992709082,0.670556534738029,-1.8059475441007,0.0709265336379499,0.134566874414216
"MODEL846",978.158270588541,0.828223666552256,0.45879787529826,1.8052037970181,0.0710427970002862,0.134571452010158
"MODEL224",7099.85411135941,-0.933386621694382,0.517341968196541,-1.80419660316401,0.0712004916738086,0.134654369853507
"MODEL1031",9.86275039942243,-2.55136974163307,1.417418380281,-1.80001175173646,0.0718587826425691,0.135682238152583
"MODEL1400",5.38685787992701,4.83353938788984,2.68988164549373,1.79693385245679,0.0723461216090233,0.136227895581711
"MODEL274",1800.02348351707,-0.909591084069144,0.506247671773481,-1.79673139213199,0.0723782727794537,0.136227895581711
"MODEL885",5.28987064983149,4.8044896694974,2.67615297020054,1.79529710109858,0.0726063766741921,0.136439963797925
"MODEL448",56.5737980533904,3.7448182978579,2.09023509421874,1.79157756379437,0.0732006597421653,0.13733838065911
"MODEL1236",8.78112395312746,5.53056694303889,3.09079088840682,1.78936949885007,0.073555328111655,0.1377850995689
"MODEL883",6.45783315936012,5.08901901459111,2.84651515701883,1.78780675101722,0.0738071913191824,0.138038133131762
"MODEL1187",6.41429527937323,5.08833111984035,2.84886923687989,1.78608798675967,0.0740850129590035,0.138120639302117
"MODEL160",91.9939043479312,-1.34311485195995,0.751935250265317,-1.78621078275827,0.0740651358599657,0.138120639302117
"MODEL156",5.42760977348546,4.84871011159946,2.72276749009574,1.78080211741803,0.0749447834100173,0.139284172941259
"MODEL204",966.792641155711,1.15149757249732,0.646579064588339,1.78090760366709,0.0749275462549053,0.139284172941259
"MODEL245",20.4342552535402,-2.1005248830327,1.1804433157633,-1.77943731391665,0.0751680935252914,0.139479884689002
"MODEL1225",740.81222163196,1.80679055522966,1.02067164420071,1.77019765905671,0.0766942191800299,0.142066286147451
"MODEL799",140.559074268873,-1.33315385583116,0.753386312987319,-1.76954881293894,0.0768023323589011,0.142066286147451
"MODEL654",5.21162853191499,4.77941506708618,2.70679804702664,1.76570803733817,0.0774448436774659,0.14303094566682
"MODEL1152",37.1522815988311,1.56281761976557,0.886834735025562,1.76224222850329,0.0780283801077069,0.143689891104167
"MODEL543",271.930917376382,-1.06455310483395,0.604123364634061,-1.76214522919303,0.0780447631885579,0.143689891104167
"MODEL1322",7.04650069216919,5.21465979682914,2.96920022501503,1.75625064045748,0.0790456213162626,0.145306258780439
"MODEL65",6.91813412460472,5.18456473891385,2.95920541144381,1.7520124553923,0.07977166622017,0.146413213466213
"MODEL100",190.492393704503,1.81828888751354,1.04120077775457,1.74633838771694,0.0807521691415646,0.147983044845472
"MODEL562",62.8278266667025,-1.21718019774087,0.697670103951468,-1.74463573950926,0.0810482955554731,0.148295797750107
"MODEL719",21.102914080245,2.70329264093643,1.55262765527023,1.74110813481931,0.081664625701119,0.149192561945476
"MODEL1431",4.94669502007564,4.71107596679941,2.70777930692984,1.73983010902797,0.0818888538867116,0.149371335330391
"MODEL74",36.1226976201943,-1.43736404585682,0.826794185602404,-1.73847865755073,0.0821265075171028,0.149574009068129
"MODEL266",9.00120190223246,-2.47359754406817,1.42600550446147,-1.73463393817846,0.0828056642263748,0.150347611544662
"MODEL387",455.448905923396,-0.929302809314074,0.535544315922639,-1.73524913192863,0.0826966874418922,0.150347611544662
"MODEL984",390.994000352158,0.87944800669209,0.508755471729768,1.72862613880489,0.0838760283344892,0.152057462410071
"MODEL323",11446.230979565,1.24010394550647,0.718552609366831,1.72583597824412,0.0843769251624956,0.152731279543752
"MODEL1369",645.425652009506,1.37786025048214,0.80216535651336,1.71767608672488,0.0858557134892371,0.155170417957612
"MODEL772",6.09242993438972,5.02160682491434,2.92512648737542,1.71671442126935,0.0860313638764452,0.155250491758715
"MODEL871",129.676982326043,-1.14930527407479,0.670225477346219,-1.71480391737048,0.0863811830895589,0.155644143920516
"MODEL1136",33.2243550500175,-1.4426019876167,0.844688416807841,-1.70785103585111,0.0876639864992051,0.15771511726341
"MODEL269",43.5464528657507,1.67308050968438,0.981176934338111,1.70517717154961,0.0881613862512762,0.158368933965059
"MODEL59",1619.46358308614,0.764274175582918,0.44857652866611,1.70377656150572,0.0884228383989698,0.158597564472811
"MODEL152",115.815171377156,1.31236185336219,0.771436232588663,1.70119291514009,0.0889067678014348,0.159223938698933
"MODEL1247",5.67921256342778,4.90768817230623,2.88743574451135,1.69967009019512,0.0891929983465357,0.159494892655984
"MODEL1029",3969.89316629403,1.05298038645913,0.621054005168056,1.69547314355407,0.0899857007571693,0.160426995920021
"MODEL722",13.2419966332098,2.61343951907227,1.54119403857489,1.69572386971395,0.0899381858806697,0.160426995920021
"MODEL1033",126.610654097752,1.19342411491927,0.704343500471129,1.69437797625874,0.0901934817956962,0.160555264280893
"MODEL978",485.75575545425,1.42004197174814,0.840029411348813,1.69046696766012,0.0909386526278973,0.161638326926578
"MODEL980",115.905137744921,-0.978473005537243,0.580236439192649,-1.68633498250938,0.0917312966924007,0.162802391427053
"MODEL762",1792.16625771366,1.35683007608344,0.806771133271864,1.6818029551712,0.0926070555069439,0.164110254286668
"MODEL1113",88.4564253873438,1.83676970711254,1.09318316690967,1.68020306451015,0.0929178133134499,0.164414454096554
"MODEL115",4.36863248490158,-3.48386156546392,2.07817726992893,-1.67640249745541,0.0936593800709838,0.165478904699406
"MODEL959",13.1936405700457,-2.00991799769592,1.20468234218218,-1.66842156419021,0.0952320704517982,0.168006428767202
"MODEL1116",38.2500637913802,3.16608176554588,1.89860134103982,1.66758639484152,0.0953978608913339,0.168048094744496
"MODEL868",5.31729182149291,4.81546179372441,2.89021805400026,1.66612404453687,0.0956887103654274,0.168086679526185
"MODEL936",733.73469866508,1.36646077535088,0.820181709831914,1.6660463882216,0.095704175398581,0.168086679526185
"MODEL1324",416.225938228675,0.809465332186329,0.488546483821275,1.65688498227418,0.0975427311522116,0.171061584898982
"MODEL1178",85.312844759597,1.17730993208728,0.711098476249353,1.65562150870711,0.0977984916274564,0.171256025338746
"MODEL1355",9.81049325982014,5.69713021652866,3.44780991180924,1.65239104308366,0.09845486026819,0.172150362184912
"MODEL416",62.9754883502775,-1.86931451915014,1.13378000289014,-1.64874536010958,0.0991998131034438,0.173196719480459
"MODEL881",1157.96046956857,0.755511402814853,0.460688148707229,1.63996274906344,0.101012912481131,0.176102157157369
"MODEL586",4.57540172205126,4.60281406066688,2.83175236571571,1.62542958077605,0.104071057190382,0.18116640588959
"MODEL7",85.6846288227402,1.34425292788264,0.827571432965665,1.62433461854212,0.104304412671861,0.181305611438441
"MODEL1228",45.0855972940021,1.86490670018861,1.1491824214618,1.62281171845319,0.104629659913941,0.181603903110541
"MODEL940",8.20776224959488,-3.48616484742843,2.14947651133449,-1.62186691924541,0.104831846042506,0.181688038155781
"MODEL129",593.464280286099,1.01550815842508,0.626752933033744,1.62026869744286,0.105174569994265,0.182015141629899
"MODEL1032",399.237252501946,1.03494792486146,0.639779188541261,1.61766425572737,0.105734973179277,0.182717453651908
"MODEL1223",170.589526664759,-1.72788415885809,1.07374277266587,-1.60921610170015,0.10756909678607,0.185345003500196
"MODEL1373",4.26104025717104,4.49719982254966,2.79438551912213,1.60936985672703,0.107535492376225,0.185345003500196
"MODEL524",9.14428010570168,5.59501621184116,3.48068709641585,1.60744590273641,0.1079565874581,0.185741901565464
"MODEL374",4.33928237508754,4.52741909506252,2.82264377553536,1.60396403340121,0.108721980755687,0.186786891356428
"MODEL1414",1239.2985284674,-1.18716258476487,0.741839965868472,-1.60029472579718,0.109533216350709,0.187748406149077
"MODEL818",5.25988430557675,4.78570121071197,2.99106949241436,1.59999666435333,0.109599323386517,0.187748406149077
"MODEL1205",534.042501919083,0.829834263742918,0.519962912618011,1.59594894867541,0.110500191738351,0.189017694116832
"MODEL1246",4.71994822920143,4.64277633969443,2.92330168798672,1.58819609990097,0.112242002760397,0.191719721478019
"MODEL725",4.72251340179474,4.65368066964847,2.93916324325447,1.58333521635074,0.113345080258653,0.193324509185754
"MODEL1150",174.607623916013,-1.06036296472988,0.671475326016628,-1.57915402643347,0.114300732056124,0.194673581109998
"MODEL459",4.16335653046842,4.46697699309196,2.83159809559083,1.57754626267323,0.114669885997456,0.195021302516536
"MODEL1211",36.2316546893063,-1.31490399983415,0.836099276882074,-1.57266491694336,0.115796427423478,0.196372133736802
"MODEL1359",203.388388760541,1.67666963805578,1.06588891011006,1.57302475159691,0.115713087071515,0.196372133736802
"MODEL791",1295.22668141364,1.34240288429513,0.856314941214889,1.5676508953477,0.116962627381795,0.198065652672323
"MODEL596",381.723716089963,0.948970071862992,0.607872232601043,1.56113410182007,0.118492113377343,0.200368638071558
"MODEL734",428.088113475111,-0.757098070337188,0.486045635178298,-1.55766869516163,0.119311805057245,0.201466505110948
"MODEL1394",82.7278890857042,8.77226491898733,5.64949460321241,1.55275215485634,0.120482357061858,0.203152847428126
"MODEL92",4.97690217816549,4.70661652023914,3.03489280681601,1.55083451701116,0.120941346409943,0.203636284126143
"MODEL1184",4.31866858692232,4.50190080501625,2.91418016920859,1.54482583217867,0.122388397156357,0.20577963789305
"MODEL222",40.3226661706001,3.24124749637604,2.10045258097035,1.54311862392946,0.122801996777609,0.206181761635133
"MODEL415",74.2457125608039,1.22472401845446,0.794823082061497,1.54087626051064,0.123346904556015,0.206802895298169
"MODEL953",29.2991752460003,-1.95303540574005,1.26951982866099,-1.53840480601236,0.123949667886139,0.207519132353281
"MODEL1340",24.0267459148367,1.58709107470317,1.03365933771208,1.53541018476751,0.124683103542011,0.208451808184806
"MODEL443",8.01846248294571,5.40563860596411,3.5259215381893,1.53311369734566,0.12524784335644,0.209100213061175
"MODEL894",232.751577065746,0.801709984826201,0.524862847689537,1.52746567671031,0.126645255869263,0.211134968176966
"MODEL69",395.28804781274,0.793780005554903,0.521270910366034,1.52277825171083,0.127814192823298,0.212783628052308
"MODEL1298",117.561418191054,1.50799343972293,0.991100000407502,1.52153510150631,0.128125609615441,0.213002068305839
"MODEL159",33.9513085715614,1.92143773684631,1.26418976512076,1.51989660876804,0.128536962923006,0.213385800807575
"MODEL1105",58.8030341978301,-1.11926580071526,0.739004788852836,-1.5145582513108,0.129884311534081,0.215320134969543
"MODEL826",51.7063426868742,1.59346711462616,1.05385318987141,1.51203899171249,0.130523943499373,0.216077452683835
"MODEL1061",412.007719017042,0.901975160116975,0.604853065759896,1.49123020313007,0.135901066542796,0.224664420494524
"MODEL370",7.40354595785431,5.29479977889592,3.55558761758067,1.48914900949584,0.136448134596323,0.225253764096165
